"Chap","Prot","DB","evidence","weight"
"GRPEL2","TMEM70","local","coexpression",1
"GRPEL2","NOA1","local","coexpression",1
"GRPEL2","MCUR1","local","coexpression",1
"GRPEL2","TMEM14C","local","coexpression",1
"GRPEL2","MRPL35","local","coexpression",1
"GRPEL2","PDSS1","local","coexpression",1
"GRPEL2","SLC25A16","local","coexpression",1
"GRPEL2","NDUFAF6","local","coexpression",1
"GRPEL2","SFXN1","local","coexpression",1
"GRPEL2","GLRX5","local","coexpression",1
"GRPEL2","XPNPEP3","local","coexpression",1
"GRPEL2","PDP1","local","coexpression",1
"GRPEL2","SLC25A29","local","coexpression",1
"GRPEL2","SDHAF3","local","coexpression",1
"GRPEL2","PRELID3B","local","coexpression",1
"GRPEL2","SLC25A39","local","coexpression",1
"GRPEL2","NDUFB3","local","coexpression",1
"GRPEL2","REXO2","local","coexpression",1
"GRPEL2","GATM","local","coexpression",1
"GRPEL2","TIMM10B","local","coexpression",1
"GRPEL2","EARS2","local","coexpression",1
"GRPEL2","MTFMT","local","coexpression",1
"GRPEL2","PTCD2","local","coexpression",1
"GRPEL2","ECHDC1","local","coexpression",1
"GRPEL2","HARS2","local","coexpression",1
"GRPEL2","NAXE","local","coexpression",1
"GRPEL2","HSD17B4","local","coexpression",1
"GRPEL2","NDUFAF7","local","coexpression",1
"GRPEL2","OAT","local","coexpression",1
"GRPEL2","MRPL50","local","coexpression",1
"GRPEL2","COX7B","local","coexpression",1
"GRPEL2","RARS2","local","coexpression",1
"GRPEL2","LACTB2","local","coexpression",1
"GRPEL2","SHMT2","local","coexpression",1
"GRPEL2","MTHFD2","local","coexpression",1
"GRPEL2","RMDN1","local","coexpression",1
"GRPEL2","C6ORF203","local","coexpression",1
"GRPEL2","TRMT2B","local","coexpression",1
"GRPEL2","GSR","local","coexpression",1
"GRPEL2","TEFM","local","coexpression",1
"GRPEL2","TRMU","local","coexpression",1
"GRPEL2","MRPS22","local","coexpression",1
"GRPEL2","LAP3","local","coexpression",1
"GRPEL2","GLUD1","local","coexpression",1
"GRPEL2","MRPS33","local","coexpression",1
"GRPEL2","NUBPL","local","coexpression",1
"GRPEL2","LYRM2","local","coexpression",1
"GRPEL2","TFAM","local","coexpression",1
"GRPEL2","ALDH18A1","local","coexpression",1
"GRPEL2","OXSM","local","coexpression",1
"GRPEL2","KYAT3","local","coexpression",1
"GRPEL2","TARS2","local","coexpression",1
"GRPEL2","TBRG4","local","coexpression",1
"GRPEL2","TMEM65","local","coexpression",1
"GRPEL2","MAIP1","local","coexpression",1
"GRPEL2","HIGD1A","local","coexpression",1
"GRPEL2","SLC25A44","local","coexpression",1
"GRPEL2","OXA1L","local","coexpression",1
"GRPEL2","SLC25A46","local","coexpression",1
"GRPEL2","RDH14","local","coexpression",1
"GRPEL2","CA5B","local","coexpression",1
"GRPEL2","COX19","local","coexpression",1
"GRPEL2","PDPR","local","coexpression",1
"GRPEL2","NLN","local","coexpression",1
"GRPEL2","ALDH7A1","local","coexpression",1
"GRPEL2","HDHD5","local","coexpression",1
"GRPEL2","IMMP2L","local","coexpression",1
"GRPEL2","MRPL39","local","coexpression",1
"GRPEL2","AADAT","local","coexpression",1
"GRPEL2","FUNDC2","local","coexpression",1
"GRPEL2","LYPLA1","local","coexpression",1
"GRPEL2","MTRF1L","local","coexpression",1
"GRPEL2","GTPBP3","local","coexpression",1
"GRPEL2","MTHFD2L","local","coexpression",1
"GRPEL2","ABCD3","local","coexpression",1
"GRPEL2","LDHD","local","coexpression",1
"GRPEL2","MRPL45","local","coexpression",1
"GRPEL2","C12ORF65","local","coexpression",1
"GRPEL2","IMMP1L","local","coexpression",1
"GRPEL2","ATPAF1","local","coexpression",1
"GRPEL2","ALDH1L2","local","coexpression",1
"GRPEL2","COX18","local","coexpression",1
"GRPEL2","CPOX","local","coexpression",1
"GRPEL2","NNT","local","coexpression",1
"GRPEL2","SLC16A1","local","coexpression",1
"GRPEL2","SFXN3","local","coexpression",1
"GRPEL2","LONP2","local","coexpression",1
"GRPEL2","AASS","local","coexpression",1
"GRPEL2","DIABLO","local","coexpression",1
"GRPEL2","PXMP2","local","coexpression",1
"GRPEL2","APOO","local","coexpression",1
"GRPEL2","ACAD11","local","coexpression",1
"GRPEL2","C5ORF63","local","coexpression",1
"GRPEL2","TTC19","local","coexpression",1
"GRPEL2","NGRN","local","coexpression",1
"GRPEL2","TCAIM","local","coexpression",1
"GRPEL2","GCSH","local","coexpression",1
"GRPEL2","SIRT5","local","coexpression",1
"GRPEL2","GPT2","local","coexpression",1
"GRPEL2","ABCB6","local","coexpression",1
"GRPEL2","MTFR1L","local","coexpression",1
"GRPEL2","SDR39U1","local","coexpression",1
"GRPEL2","DMGDH","local","coexpression",1
"GRPEL2","SLC25A14","local","coexpression",1
"GRPEL2","PRELID3A","local","coexpression",1
"GRPEL2","SLC25A17","local","coexpression",1
"GRPEL2","TOMM70","local","coexpression",1
"GRPEL2","MCU","local","coexpression",1
"GRPEL2","MDH1","local","coexpression",1
"GRPEL2","KIAA0141","local","coexpression",1
"GRPEL2","FASTKD1","local","coexpression",1
"GRPEL2","MRPS31","local","coexpression",1
"GRPEL2","HADHB","local","coexpression",1
"GRPEL2","TRIT1","local","coexpression",1
"GRPEL2","SLC25A32","local","coexpression",1
"GRPEL2","AARS2","local","coexpression",1
"GRPEL2","EXOG","local","coexpression",1
"GRPEL2","CPT1B","local","coexpression",1
"GRPEL2","ME1","local","coexpression",1
"GRPEL2","PRELID1","local","coexpression",1
"GRPEL2","UCP3","local","coexpression",1
"GRPEL2","SLC25A27","local","coexpression",1
"GRPEL2","SLC25A40","local","coexpression",1
"GRPEL2","HEMK1","local","coexpression",1
"GRPEL2","SLC25A36","local","coexpression",1
"GRPEL2","OMA1","local","coexpression",1
"GRPEL2","DHRS1","local","coexpression",1
"GRPEL2","METTL5","local","coexpression",1
"GRPEL2","SLC25A38","local","coexpression",1
"GRPEL2","ACLY","local","coexpression",1
"GRPEL2","LIPT1","local","coexpression",1
"GRPEL2","C14ORF159","local","coexpression",1
"GRPEL2","NADK2","local","coexpression",1
"GRPEL2","HK2","local","coexpression",1
"GRPEL2","NUDT13","local","coexpression",1
"GRPEL2","ACACA","local","coexpression",1
"GRPEL2","PISD","local","coexpression",1
"GRPEL2","FAM136A","local","coexpression",1
"GRPEL2","TOMM5","local","coexpression",1
"GRPEL2","OPA3","local","coexpression",1
"GRPEL2","NDUFAF2","local","coexpression",1
"GRPEL2","PARL","local","coexpression",1
"GRPEL2","MRPL42","local","coexpression",1
"GRPEL2","ACSL6","local","coexpression",1
"GRPEL2","TYSND1","local","coexpression",1
"GRPEL2","MRS2","local","coexpression",1
"GRPEL2","ABHD10","local","coexpression",1
"GRPEL2","HINT3","local","coexpression",1
"GRPEL2","OSGEPL1","local","coexpression",1
"GRPEL2","GRSF1","local","coexpression",1
"GRPEL2","CAT","local","coexpression",1
"GRPEL2","ACOT9","local","coexpression",1
"GRPEL2","ACSS1","local","coexpression",1
"GRPEL2","RFK","local","coexpression",1
"GRPEL2","STARD7","local","coexpression",1
"GRPEL2","CHPT1","local","coexpression",1
"GRPEL2","TIMMDC1","local","coexpression",1
"GRPEL2","DUT","local","coexpression",1
"GRPEL2","KIAA0100","local","coexpression",1
"GRPEL2","MTRF1","local","coexpression",1
"GRPEL2","RHOT1","local","coexpression",1
"GRPEL2","PNPO","local","coexpression",1
"GRPEL2","MICU2","local","coexpression",1
"GRPEL2","PCBD2","local","coexpression",1
"GRPEL2","QRSL1","local","coexpression",1
"GRPEL2","PRDX6","local","coexpression",1
"GRPEL2","TKT","local","coexpression",1
"GRPEL2","GARS","local","coexpression",1
"GRPEL2","SLC25A33","local","coexpression",1
"GRPEL2","RAB24","local","coexpression",1
"GRPEL2","PARS2","local","coexpression",1
"GRPEL2","PUS1","local","coexpression",1
"GRPEL2","GOT2","local","coexpression",1
"GRPEL2","NAXD","local","coexpression",1
"GRPEL2","ACCS","local","coexpression",1
"GRPEL2","PTRH2","local","coexpression",1
"GRPEL2","PGS1","local","coexpression",1
"GRPEL2","OXR1","local","coexpression",1
"GRPEL2","LYPLAL1","local","coexpression",1
"GRPEL2","DNAJC28","local","coexpression",1
"GRPEL2","SLC25A53","local","coexpression",1
"GRPEL2","NIF3L1","local","coexpression",1
"GRPEL2","BAX","local","coexpression",1
"GRPEL2","MAVS","local","coexpression",1
"GRPEL2","METTL17","local","coexpression",1
"GRPEL2","ACACB","local","coexpression",1
"GRPEL2","MTPAP","local","coexpression",1
"GRPEL2","CCDC51","local","coexpression",1
"GRPEL2","DNM1L","local","coexpression",1
"GRPEL2","NRDC","local","coexpression",1
"GRPEL2","TMEM126B","local","coexpression",1
"GRPEL2","NSUN4","local","coexpression",1
"GRPEL2","CISD2","local","coexpression",1
"GRPEL2","METAP1D","local","coexpression",1
"GRPEL2","NIPSNAP3A","local","coexpression",1
"GRPEL2","MTARC1","local","coexpression",1
"GRPEL2","FUNDC1","local","coexpression",1
"GRPEL2","COX20","local","coexpression",1
"GRPEL2","HSDL1","local","coexpression",1
"GRPEL2","MTERF4","local","coexpression",1
"GRPEL2","NUDT19","local","coexpression",1
"GRPEL2","HEBP1","local","coexpression",1
"GRPEL2","PTPMT1","local","coexpression",1
"GRPEL2","PGAM5","local","coexpression",1
"GRPEL2","DTYMK","local","coexpression",1
"GRPEL2","COX7A2L","local","coexpression",1
"GRPEL2","MTERF3","local","coexpression",1
"GRPEL2","TXNRD1","local","coexpression",1
"GRPEL2","THNSL1","local","coexpression",1
"GRPEL2","FDPS","local","coexpression",1
"GRPEL2","IDI1","local","coexpression",1
"GRPEL2","TOP3A","local","coexpression",1
"GRPEL2","LDHAL6B","local","coexpression",1
"GRPEL2","ATXN2","local","coexpression",1
"GRPEL2","MTFR1","local","coexpression",1
"GRPEL2","DDAH1","local","coexpression",1
"GRPEL2","BCL2L13","local","coexpression",1
"GRPEL2","TRMT10C","local","coexpression",1
"GRPEL2","TFB1M","local","coexpression",1
"GRPEL2","MCUB","local","coexpression",1
"GRPEL2","TWNK","local","coexpression",1
"GRPEL2","MMADHC","local","coexpression",1
"GRPEL2","PYCR2","local","coexpression",1
"GRPEL2","RDH11","local","coexpression",1
"GRPEL2","OSBPL1A","local","coexpression",1
"GRPEL2","RECQL4","local","coexpression",1
"GRPEL2","GDAP1","local","coexpression",1
"GRPEL2","UNG","local","coexpression",1
"GRPEL2","PTS","local","coexpression",1
"GRPEL2","PPWD1","local","coexpression",1
"GRPEL2","ABCB9","local","coexpression",1
"GRPEL2","GTPBP10","local","coexpression",1
"GRPEL2","TARS","local","coexpression",1
"GRPEL2","TRMT1","local","coexpression",1
"GRPEL2","PSMA6","local","coexpression",1
"GRPEL2","RAB35","local","coexpression",1
"GRPEL2","TSTD3","local","coexpression",1
"GRPEL2","MRPS36","local","coexpression",1
"GRPEL2","PDP2","local","coexpression",1
"GRPEL2","AGPAT5","local","coexpression",1
"GRPEL2","SLC25A43","local","coexpression",1
"GRPEL2","SLC25A47","local","coexpression",1
"GRPEL2","MLH1","local","coexpression",1
"GRPEL2","MTHFD1","local","coexpression",1
"GRPEL2","NUDT5","local","coexpression",1
"GRPEL2","MICU1","local","coexpression",1
"GRPEL2","SOD1","local","coexpression",1
"GRPEL2","SERHL2","local","coexpression",1
"GRPEL2","BOLA3","local","coexpression",1
"GRPEL2","NCEH1","local","coexpression",1
"GRPEL2","FASTKD2","local","coexpression",1
"GRPEL2","OBSCN","local","coexpression",1
"GRPEL2","PIF1","local","coexpression",1
"GRPEL2","PLPBP","local","coexpression",1
"GRPEL2","PI4KA","local","coexpression",1
"GRPEL2","PNPT1","local","coexpression",1
"GRPEL2","TMBIM4","local","coexpression",1
"GRPEL2","C15ORF40","local","coexpression",1
"GRPEL2","RNASEH1","local","coexpression",1
"GRPEL2","NT5DC3","local","coexpression",1
"GRPEL2","PTPN4","local","coexpression",1
"GRPEL2","LDHB","local","coexpression",1
"GRPEL2","HINT1","local","coexpression",1
"GRPEL2","ARL2","local","coexpression",1
"GRPEL2","SYNJ2BP","local","coexpression",1
"GRPEL2","MFF","local","coexpression",1
"GRPEL2","NUDT9","local","coexpression",1
"GRPEL2","NUDT6","local","coexpression",1
"GRPEL2","DMAC2","local","coexpression",1
"GRPEL2","MRM2","local","coexpression",1
"GRPEL2","BAK1","local","coexpression",1
"GRPEL2","DHODH","local","coexpression",1
"GRPEL2","ACP6","local","coexpression",1
"GRPEL2","MRPL48","local","coexpression",1
"GRPEL2","BNIP3","local","coexpression",1
"GRPEL2","MUTYH","local","coexpression",1
"GRPEL2","OCIAD1","local","coexpression",1
"GRPEL2","METTL8","local","coexpression",1
"GRPEL2","RPUSD4","local","coexpression",1
"GRPEL2","NME6","local","coexpression",1
"GRPEL2","TFB2M","local","coexpression",1
"GRPEL2","ATP5G2","local","coexpression",1
"GRPEL2","MSRB3","local","coexpression",1
"GRPEL2","NIPSNAP3B","local","coexpression",1
"GRPEL2","MARCHF5","local","coexpression",1
"GRPEL2","SFXN4","local","coexpression",1
"GRPEL2","SLC25A6","local","coexpression",1
"GRPEL2","OGG1","local","coexpression",1
"GRPEL2","FBXL4","local","coexpression",1
"GRPEL2","GPAM","local","coexpression",1
"GRPEL2","ATP5S","local","coexpression",1
"GRPEL2","USMG5","local","coexpression",1
"GRPEL2","PET117","local","coexpression",1
"GRPEL2","C15ORF61","local","coexpression",1
"GRPEL2","MMACHC","local","coexpression",1
"GRPEL2","CRYZ","local","coexpression",1
"GRPEL2","TMLHE","local","coexpression",1
"GRPEL2","TOMM20","local","coexpression",1
"GRPEL2","RPS14","local","coexpression",1
"GRPEL2","COA7","local","coexpression",1
"GRPEL2","MIEF1","local","coexpression",1
"GRPEL2","BNIP3L","local","coexpression",1
"GRPEL2","FASTKD5","local","coexpression",1
"GRPEL2","RARS","local","coexpression",1
"GRPEL2","KIF1B","local","coexpression",1
"GRPEL2","COA1","local","coexpression",1
"GRPEL2","SIRT4","local","coexpression",1
"GRPEL2","PDE12","local","coexpression",1
"GRPEL2","DHX30","local","coexpression",1
"GRPEL2","METTL15","local","coexpression",1
"GRPEL2","PANK2","local","coexpression",1
"GRPEL2","NT5DC2","local","coexpression",1
"GRPEL2","ATAD3B","local","coexpression",1
"GRPEL2","TRUB2","local","coexpression",1
"GRPEL2","C3ORF33","local","coexpression",1
"GRPEL2","ANGEL2","local","coexpression",1
"GRPEL2","CCT7","local","coexpression",1
"GRPEL2","APEX2","local","coexpression",1
"GRPEL2","PAICS","local","coexpression",1
"GRPEL2","PSTK","local","coexpression",1
"GRPEL2","ATIC","local","coexpression",1
"GRPEL2","FAM185A","local","coexpression",1
"GRPEL2","PMAIP1","local","coexpression",1
"GRPEL2","TXNDC12","local","coexpression",1
"GRPEL2","ABCF2","local","coexpression",1
"GRPEL2","TDRKH","local","coexpression",1
"GRPEL2","POLG2","local","coexpression",1
"GRPEL2","SLC30A6","local","coexpression",1
"GRPEL2","MTERF1","local","coexpression",1
"GRPEL2","C12ORF10","local","coexpression",1
"GRPEL2","CCDC127","local","coexpression",1
"GRPEL2","CRY1","local","coexpression",1
"GRPEL2","ACSL4","local","coexpression",1
"GRPEL2","MGME1","local","coexpression",1
"GRPEL2","SEPTIN4","local","coexpression",1
"GRPEL2","EMC2","local","coexpression",1
"GRPEL2","C20ORF24","local","coexpression",1
"GRPEL2","SPTLC2","local","coexpression",1
"GRPEL2","NT5C","local","coexpression",1
"GRPEL2","NCOA4","local","coexpression",1
"GRPEL2","AGK","local","coexpression",1
"GRPEL2","TOMM34","local","coexpression",1
"GRPEL2","KIAA0391","local","coexpression",1
"GRPEL2","TCHP","local","coexpression",1
"GRPEL2","CKMT1B","local","coexpression",1
"GRPEL2","CASP8","local","coexpression",1
"GRPEL2","RPL35A","local","coexpression",1
"GRPEL2","ARMC10","local","coexpression",1
"GRPEL2","CDC25C","local","coexpression",1
"GRPEL2","RAB11FIP5","local","coexpression",1
"GRPEL2","THG1L","local","coexpression",1
"GRPEL2","GOLPH3","local","coexpression",1
"GRPEL2","PREPL","local","coexpression",1
"GRPEL2","FASTKD3","local","coexpression",1
"GRPEL2","CEP89","local","coexpression",1
"GRPEL2","NUCB2","local","coexpression",1
"GRPEL2","RCN2","local","coexpression",1
"GRPEL2","SETD9","local","coexpression",1
"GRPEL2","RPIA","local","coexpression",1
"GRPEL2","LAMC1","local","coexpression",1
"GRPEL2","BCL2","local","coexpression",1
"GRPEL2","BCL2L2","local","coexpression",1
"GRPEL2","DMPK","local","coexpression",1
"GRPEL2","DNA2","local","coexpression",1
"GRPEL2","ALKBH1","local","coexpression",1
"GRPEL2","AKAP10","local","coexpression",1
"GRPEL2","PAK5","local","coexpression",1
"GRPEL2","NSUN3","local","coexpression",1
"GRPEL2","PABPC5","local","coexpression",1
"GRPEL2","PRSS35","local","coexpression",1
"GRPEL2","ATP10D","local","coexpression",1
"GRPEL2","SERAC1","local","coexpression",1
"GRPEL2","STX17","local","coexpression",1
"GRPEL2","TRMT61B","local","coexpression",1
"GRPEL2","PLGRKT","local","coexpression",1
"GRPEL2","SECISBP2","local","coexpression",1
"GRPEL2","MTCP1","local","coexpression",1
"GRPEL2","C2ORF69","local","coexpression",1
"GRPEL2","CLIC4","local","coexpression",1
"GRPEL2","TRMT11","local","coexpression",1
"HSCB","CYC1","local","coexpression",1
"HSCB","SDHB","local","coexpression",1
"HSCB","COQ7","local","coexpression",1
"HSCB","UQCRC1","local","coexpression",1
"HSCB","COQ5","local","coexpression",1
"HSCB","PDHA1","local","coexpression",1
"HSCB","MRPL12","local","coexpression",1
"HSCB","ATP5D","local","coexpression",1
"HSCB","COX5A","local","coexpression",1
"HSCB","ISCA2","local","coexpression",1
"HSCB","PMPCB","local","coexpression",1
"HSCB","UQCRFS1","local","coexpression",1
"HSCB","SDHD","local","coexpression",1
"HSCB","MRPS35","local","coexpression",1
"HSCB","UQCRQ","local","coexpression",1
"HSCB","MRPL53","local","coexpression",1
"HSCB","MDH2","local","coexpression",1
"HSCB","MRPS27","local","coexpression",1
"HSCB","GRPEL1","local","coexpression",1
"HSCB","MPC2","local","coexpression",1
"HSCB","MRPL46","local","coexpression",1
"HSCB","ATP5E","local","coexpression",1
"HSCB","MRPS23","local","coexpression",1
"HSCB","FH","local","coexpression",1
"HSCB","PMPCA","local","coexpression",1
"HSCB","SDHAF4","local","coexpression",1
"HSCB","UQCR10","local","coexpression",1
"HSCB","COQ3","local","coexpression",1
"HSCB","MRPS15","local","coexpression",1
"HSCB","COX11","local","coexpression",1
"HSCB","TIMM10","local","coexpression",1
"HSCB","MRPL34","local","coexpression",1
"HSCB","MRPL2","local","coexpression",1
"HSCB","UQCRH","local","coexpression",1
"HSCB","HIGD2A","local","coexpression",1
"HSCB","ATP5O","local","coexpression",1
"HSCB","ECHS1","local","coexpression",1
"HSCB","LETMD1","local","coexpression",1
"HSCB","COX6A1","local","coexpression",1
"HSCB","ETFA","local","coexpression",1
"HSCB","NDUFS7","local","coexpression",1
"HSCB","IDH3B","local","coexpression",1
"HSCB","ACADS","local","coexpression",1
"HSCB","ATP5I","local","coexpression",1
"HSCB","SUCLG1","local","coexpression",1
"HSCB","NDUFV2","local","coexpression",1
"HSCB","COQ6","local","coexpression",1
"HSCB","MRPL43","local","coexpression",1
"HSCB","ABHD11","local","coexpression",1
"HSCB","ATP5J","local","coexpression",1
"HSCB","NDUFB8","local","coexpression",1
"HSCB","MRPL10","local","coexpression",1
"HSCB","NDUFS8","local","coexpression",1
"HSCB","ACADM","local","coexpression",1
"HSCB","TIMM9","local","coexpression",1
"HSCB","SLC25A4","local","coexpression",1
"HSCB","SAMM50","local","coexpression",1
"HSCB","NDUFS2","local","coexpression",1
"HSCB","NDUFV1","local","coexpression",1
"HSCB","SUPV3L1","local","coexpression",1
"HSCB","PHB","local","coexpression",1
"HSCB","MRPS2","local","coexpression",1
"HSCB","SURF1","local","coexpression",1
"HSCB","PRDX3","local","coexpression",1
"HSCB","TIMM13","local","coexpression",1
