cancer,under_curve,run_type,sim,chap_removed
HNSC,0.6293662899392217,random,356,LONP1->HSPD1->HTRA2->TRAP1->CLPP->DNAJA3->DNAJC19->YME1L1->SPG7->HSPE1->HSPA9->AFG3L2->HSCB->GRPEL2->CLPX
KIRC,0.6301847613588784,random,356,SPG7->HSPA9->CLPP->HTRA2->DNAJC19->HSPE1->AFG3L2->HSPD1->YME1L1->LONP1->DNAJA3->GRPEL2->HSCB->CLPX->TRAP1
KIRP,0.7290239363650646,random,356,LONP1->CLPX->DNAJC19->HSPE1->HSPD1->HSPA9->HTRA2->SPG7->GRPEL2->CLPP->DNAJA3->AFG3L2->TRAP1->HSCB->YME1L1
LIHC,0.5973086419893833,random,356,YME1L1->HSPD1->CLPX->HTRA2->DNAJC19->HSPA9->HSCB->AFG3L2->SPG7->TRAP1->DNAJA3->CLPP->HSPE1->LONP1->GRPEL2
LUAD,0.5540944489731134,random,356,SPG7->YME1L1->HSPE1->HSCB->LONP1->DNAJA3->CLPP->DNAJC19->HSPA9->CLPX->AFG3L2->HTRA2->GRPEL2->TRAP1->HSPD1
LUSC,0.5657400175928629,random,356,HSPD1->TRAP1->HTRA2->SPG7->CLPX->DNAJC19->HSCB->YME1L1->HSPE1->DNAJA3->LONP1->GRPEL2->CLPP->HSPA9->AFG3L2
PRAD,0.6267297420785225,random,356,HSPE1->DNAJA3->TRAP1->HSCB->AFG3L2->HTRA2->LONP1->CLPX->HSPA9->CLPP->HSPD1->YME1L1->SPG7->DNAJC19->GRPEL2
STAD,0.5907729830595065,random,356,TRAP1->CLPP->HSPE1->AFG3L2->HSPD1->SPG7->HTRA2->YME1L1->HSCB->HSPA9->CLPX->GRPEL2->DNAJC19->LONP1->DNAJA3
THCA,0.6807971032754185,random,356,CLPX->CLPP->SPG7->HSCB->DNAJA3->GRPEL2->TRAP1->LONP1->YME1L1->HSPD1->HTRA2->HSPA9->DNAJC19->AFG3L2->HSPE1
UCEC,0.5884756640276168,random,356,DNAJA3->DNAJC19->HSPE1->HSCB->SPG7->GRPEL2->CLPP->YME1L1->HTRA2->TRAP1->HSPD1->AFG3L2->LONP1->HSPA9->CLPX
BRCA,0.5571357307719388,random,357,YME1L1->AFG3L2->HSPE1->HSCB->CLPP->TRAP1->HSPD1->CLPX->HSPA9->HTRA2->SPG7->DNAJC19->DNAJA3->GRPEL2->LONP1
COAD,0.6231384640897717,random,357,GRPEL2->CLPP->HSPE1->SPG7->HSCB->CLPX->HSPA9->HTRA2->TRAP1->HSPD1->LONP1->DNAJC19->AFG3L2->YME1L1->DNAJA3
HNSC,0.6191182046768094,random,357,LONP1->SPG7->HSCB->GRPEL2->HSPA9->DNAJC19->HTRA2->TRAP1->HSPE1->DNAJA3->CLPP->CLPX->YME1L1->HSPD1->AFG3L2
KIRC,0.6537303268763125,random,357,YME1L1->HSPD1->TRAP1->SPG7->HSCB->DNAJC19->CLPX->HTRA2->LONP1->DNAJA3->HSPA9->HSPE1->AFG3L2->GRPEL2->CLPP
KIRP,0.7041456617125266,random,357,DNAJC19->GRPEL2->LONP1->HTRA2->YME1L1->SPG7->CLPX->TRAP1->AFG3L2->HSCB->HSPA9->CLPP->DNAJA3->HSPE1->HSPD1
LIHC,0.6066938639312836,random,357,YME1L1->GRPEL2->AFG3L2->TRAP1->HSPA9->HSPD1->LONP1->DNAJC19->DNAJA3->HTRA2->HSPE1->CLPP->SPG7->HSCB->CLPX
LUAD,0.5669838883230673,random,357,TRAP1->SPG7->YME1L1->CLPP->HSPD1->CLPX->LONP1->DNAJA3->HTRA2->GRPEL2->DNAJC19->HSPE1->AFG3L2->HSPA9->HSCB
LUSC,0.5607590869415526,random,357,TRAP1->HTRA2->CLPP->HSCB->LONP1->HSPA9->GRPEL2->HSPD1->AFG3L2->CLPX->DNAJC19->YME1L1->HSPE1->SPG7->DNAJA3
PRAD,0.6324362976327467,random,357,AFG3L2->HSPD1->HSCB->TRAP1->HTRA2->CLPX->YME1L1->DNAJC19->HSPE1->LONP1->CLPP->GRPEL2->HSPA9->SPG7->DNAJA3
STAD,0.6020930945454956,random,357,DNAJC19->DNAJA3->HSCB->LONP1->HSPA9->GRPEL2->HSPE1->HSPD1->HTRA2->AFG3L2->TRAP1->CLPX->YME1L1->SPG7->CLPP
THCA,0.6892398455396584,random,357,HSCB->SPG7->CLPX->GRPEL2->CLPP->HSPA9->DNAJA3->YME1L1->HTRA2->TRAP1->HSPE1->DNAJC19->HSPD1->LONP1->AFG3L2
UCEC,0.6015360834523091,random,357,HSCB->DNAJA3->CLPX->TRAP1->DNAJC19->HSPE1->SPG7->GRPEL2->YME1L1->HSPA9->AFG3L2->HTRA2->LONP1->HSPD1->CLPP
BRCA,0.5609191760532679,random,358,CLPX->SPG7->YME1L1->DNAJA3->HTRA2->HSPE1->GRPEL2->AFG3L2->HSPA9->LONP1->HSPD1->TRAP1->DNAJC19->CLPP->HSCB
COAD,0.6323460795407623,random,358,CLPX->SPG7->HTRA2->HSPE1->DNAJA3->HSPA9->LONP1->DNAJC19->YME1L1->TRAP1->HSPD1->GRPEL2->HSCB->AFG3L2->CLPP
HNSC,0.5926418820627837,random,358,AFG3L2->DNAJC19->HSCB->SPG7->TRAP1->HSPE1->GRPEL2->LONP1->YME1L1->CLPX->DNAJA3->HSPA9->HTRA2->CLPP->HSPD1
KIRC,0.6397355582682596,random,358,SPG7->HTRA2->GRPEL2->HSCB->HSPD1->AFG3L2->YME1L1->LONP1->CLPX->CLPP->TRAP1->HSPE1->DNAJA3->HSPA9->DNAJC19
KIRP,0.7218681593029626,random,358,HSPE1->GRPEL2->SPG7->LONP1->HSPD1->HTRA2->CLPX->DNAJA3->YME1L1->HSCB->HSPA9->CLPP->AFG3L2->TRAP1->DNAJC19
LIHC,0.6029940916523402,random,358,CLPP->SPG7->LONP1->HSCB->DNAJA3->AFG3L2->CLPX->HSPA9->HSPD1->YME1L1->DNAJC19->HTRA2->GRPEL2->HSPE1->TRAP1
LUAD,0.5678473853491065,random,358,LONP1->DNAJC19->DNAJA3->HTRA2->AFG3L2->CLPP->CLPX->SPG7->HSPD1->GRPEL2->HSPA9->TRAP1->YME1L1->HSPE1->HSCB
LUSC,0.562558002074417,random,358,GRPEL2->DNAJC19->HTRA2->DNAJA3->AFG3L2->HSPD1->CLPX->CLPP->HSCB->HSPE1->YME1L1->LONP1->SPG7->TRAP1->HSPA9
PRAD,0.6101363322939006,random,358,DNAJC19->HSPA9->GRPEL2->HTRA2->AFG3L2->TRAP1->SPG7->DNAJA3->CLPX->HSPE1->LONP1->HSCB->YME1L1->HSPD1->CLPP
STAD,0.5886831230829521,random,358,LONP1->TRAP1->HSPE1->AFG3L2->DNAJC19->CLPP->HSPA9->SPG7->DNAJA3->HTRA2->GRPEL2->HSCB->YME1L1->CLPX->HSPD1
THCA,0.7048351004414367,random,358,HSCB->HSPE1->GRPEL2->HSPA9->AFG3L2->LONP1->DNAJC19->HSPD1->HTRA2->TRAP1->SPG7->DNAJA3->CLPX->CLPP->YME1L1
UCEC,0.6019105252337301,random,358,TRAP1->GRPEL2->LONP1->SPG7->CLPP->AFG3L2->CLPX->HSPA9->HSPE1->HSCB->DNAJC19->DNAJA3->YME1L1->HSPD1->HTRA2
BRCA,0.563837634706163,random,359,TRAP1->CLPX->DNAJA3->GRPEL2->LONP1->YME1L1->DNAJC19->SPG7->HSPE1->AFG3L2->HSPA9->HSPD1->HTRA2->CLPP->HSCB
COAD,0.633557075143313,random,359,HSPA9->HTRA2->HSPD1->CLPX->CLPP->DNAJA3->SPG7->LONP1->YME1L1->HSCB->TRAP1->AFG3L2->DNAJC19->HSPE1->GRPEL2
HNSC,0.5873818896078253,random,359,AFG3L2->SPG7->DNAJA3->YME1L1->GRPEL2->TRAP1->HSCB->LONP1->HSPA9->CLPX->HTRA2->HSPD1->CLPP->DNAJC19->HSPE1
KIRC,0.6533774001627395,random,359,CLPP->DNAJC19->HSCB->HSPD1->HTRA2->LONP1->CLPX->DNAJA3->TRAP1->HSPA9->YME1L1->GRPEL2->HSPE1->AFG3L2->SPG7
KIRP,0.7235729246291029,random,359,YME1L1->HSPD1->HSPA9->DNAJC19->CLPX->DNAJA3->GRPEL2->HSCB->SPG7->HTRA2->HSPE1->TRAP1->AFG3L2->CLPP->LONP1
LIHC,0.6090760194934817,random,359,DNAJC19->DNAJA3->LONP1->HSPD1->YME1L1->CLPP->GRPEL2->SPG7->AFG3L2->CLPX->TRAP1->HTRA2->HSCB->HSPA9->HSPE1
LUAD,0.5674717676117458,random,359,SPG7->DNAJA3->HSPD1->HSCB->AFG3L2->HSPE1->CLPP->GRPEL2->DNAJC19->YME1L1->HTRA2->HSPA9->CLPX->TRAP1->LONP1
LUSC,0.5611285795137115,random,359,CLPX->TRAP1->DNAJA3->GRPEL2->LONP1->YME1L1->HSPA9->HTRA2->HSPE1->SPG7->HSCB->DNAJC19->AFG3L2->CLPP->HSPD1
PRAD,0.6151364144943988,random,359,HSPD1->LONP1->SPG7->HSPE1->TRAP1->HSPA9->CLPX->YME1L1->DNAJA3->HSCB->GRPEL2->AFG3L2->DNAJC19->HTRA2->CLPP
STAD,0.6063048370754451,random,359,LONP1->HSPD1->GRPEL2->AFG3L2->CLPP->DNAJA3->HSPE1->CLPX->HSCB->DNAJC19->HTRA2->TRAP1->SPG7->HSPA9->YME1L1
THCA,0.6985117673387718,random,359,AFG3L2->HTRA2->DNAJA3->CLPX->TRAP1->HSPA9->GRPEL2->SPG7->CLPP->HSCB->HSPE1->DNAJC19->HSPD1->LONP1->YME1L1
UCEC,0.6143743740183965,random,359,HSCB->YME1L1->TRAP1->LONP1->GRPEL2->DNAJC19->HSPE1->AFG3L2->CLPX->HTRA2->CLPP->HSPD1->HSPA9->SPG7->DNAJA3
BRCA,0.5635089920990395,random,360,DNAJC19->TRAP1->AFG3L2->CLPP->LONP1->HSPA9->HSCB->SPG7->HSPE1->GRPEL2->CLPX->HSPD1->DNAJA3->HTRA2->YME1L1
COAD,0.6147972955107799,random,360,DNAJC19->CLPP->CLPX->HSPD1->HTRA2->LONP1->YME1L1->HSCB->AFG3L2->HSPA9->GRPEL2->SPG7->DNAJA3->TRAP1->HSPE1
HNSC,0.6010868972806993,random,360,HSPA9->YME1L1->HTRA2->HSCB->CLPP->TRAP1->AFG3L2->DNAJA3->GRPEL2->DNAJC19->CLPX->SPG7->HSPD1->HSPE1->LONP1
KIRC,0.6591788677529435,random,360,HTRA2->TRAP1->YME1L1->CLPX->CLPP->DNAJA3->AFG3L2->DNAJC19->HSCB->LONP1->SPG7->HSPE1->HSPD1->GRPEL2->HSPA9
KIRP,0.7232129838903142,random,360,TRAP1->HSPD1->SPG7->HSPA9->AFG3L2->GRPEL2->HTRA2->CLPX->HSCB->LONP1->HSPE1->YME1L1->CLPP->DNAJA3->DNAJC19
LIHC,0.5970547515729914,random,360,CLPP->HSPE1->CLPX->HSPA9->HSPD1->HSCB->DNAJC19->DNAJA3->AFG3L2->TRAP1->YME1L1->GRPEL2->LONP1->HTRA2->SPG7
LUAD,0.5762952527915022,random,360,HTRA2->TRAP1->DNAJC19->CLPP->HSPE1->HSPD1->GRPEL2->HSPA9->LONP1->SPG7->HSCB->AFG3L2->CLPX->YME1L1->DNAJA3
LUSC,0.5504569898509979,random,360,GRPEL2->CLPX->DNAJA3->HTRA2->AFG3L2->CLPP->LONP1->SPG7->HSPD1->HSCB->TRAP1->HSPA9->YME1L1->HSPE1->DNAJC19
PRAD,0.6183432444746497,random,360,TRAP1->HSCB->CLPX->YME1L1->AFG3L2->GRPEL2->HSPA9->LONP1->CLPP->HSPE1->HTRA2->SPG7->DNAJA3->DNAJC19->HSPD1
STAD,0.6139959392200639,random,360,GRPEL2->TRAP1->HSCB->YME1L1->LONP1->HSPA9->CLPX->HSPD1->DNAJA3->HSPE1->CLPP->AFG3L2->DNAJC19->SPG7->HTRA2
THCA,0.6696250278188137,random,360,YME1L1->CLPP->HSPD1->HTRA2->HSCB->CLPX->DNAJA3->LONP1->GRPEL2->HSPA9->TRAP1->HSPE1->SPG7->AFG3L2->DNAJC19
UCEC,0.597787523312004,random,360,HSCB->SPG7->HSPD1->CLPP->TRAP1->DNAJC19->AFG3L2->YME1L1->CLPX->HSPE1->HTRA2->LONP1->GRPEL2->DNAJA3->HSPA9
BRCA,0.5611094990567443,random,361,GRPEL2->HSPA9->CLPX->TRAP1->YME1L1->HSPD1->LONP1->AFG3L2->SPG7->HSPE1->HTRA2->DNAJA3->HSCB->CLPP->DNAJC19
COAD,0.6252142920861586,random,361,HSCB->HSPA9->DNAJC19->YME1L1->HSPD1->HSPE1->CLPX->LONP1->SPG7->HTRA2->GRPEL2->CLPP->AFG3L2->DNAJA3->TRAP1
HNSC,0.6014307815805843,random,361,HSPD1->HSPA9->SPG7->HSCB->LONP1->AFG3L2->YME1L1->GRPEL2->DNAJA3->HTRA2->CLPX->DNAJC19->CLPP->HSPE1->TRAP1
KIRC,0.6727073434364685,random,361,YME1L1->CLPP->HSPA9->DNAJC19->GRPEL2->HSCB->AFG3L2->DNAJA3->HSPD1->HSPE1->SPG7->LONP1->TRAP1->CLPX->HTRA2
KIRP,0.7258089207507599,random,361,HSPD1->HSPA9->YME1L1->DNAJC19->CLPP->TRAP1->SPG7->HTRA2->GRPEL2->DNAJA3->AFG3L2->HSPE1->LONP1->CLPX->HSCB
LIHC,0.6038270378325842,random,361,DNAJA3->YME1L1->HSPE1->HTRA2->AFG3L2->GRPEL2->HSPA9->HSCB->LONP1->DNAJC19->CLPP->SPG7->TRAP1->HSPD1->CLPX
LUAD,0.5734817646302275,random,361,HSPD1->YME1L1->AFG3L2->TRAP1->CLPX->LONP1->GRPEL2->HTRA2->SPG7->DNAJC19->HSPA9->HSCB->HSPE1->CLPP->DNAJA3
LUSC,0.553588394767868,random,361,TRAP1->AFG3L2->CLPX->YME1L1->DNAJA3->CLPP->DNAJC19->GRPEL2->HSPD1->HTRA2->LONP1->HSCB->SPG7->HSPA9->HSPE1
PRAD,0.6153950781307446,random,361,GRPEL2->LONP1->DNAJA3->HTRA2->CLPX->HSPA9->SPG7->HSCB->YME1L1->HSPD1->HSPE1->DNAJC19->TRAP1->CLPP->AFG3L2
STAD,0.5994197566112748,random,361,DNAJA3->DNAJC19->GRPEL2->CLPX->HSCB->HSPD1->HTRA2->LONP1->SPG7->YME1L1->HSPE1->TRAP1->HSPA9->CLPP->AFG3L2
THCA,0.6967360241255808,random,361,HTRA2->LONP1->TRAP1->DNAJA3->CLPP->AFG3L2->GRPEL2->CLPX->SPG7->HSPA9->HSCB->HSPE1->YME1L1->DNAJC19->HSPD1
UCEC,0.6040551518823263,random,361,HSCB->DNAJC19->LONP1->CLPX->HSPA9->AFG3L2->TRAP1->HSPE1->HTRA2->HSPD1->GRPEL2->DNAJA3->SPG7->YME1L1->CLPP
BRCA,0.5640130099794785,random,362,GRPEL2->CLPX->HSPE1->SPG7->LONP1->AFG3L2->DNAJC19->HSCB->HTRA2->YME1L1->HSPD1->DNAJA3->CLPP->HSPA9->TRAP1
COAD,0.6244326929479398,random,362,HSPD1->HSCB->HSPE1->DNAJA3->AFG3L2->TRAP1->CLPX->HTRA2->SPG7->DNAJC19->YME1L1->LONP1->HSPA9->GRPEL2->CLPP
HNSC,0.6097840288843828,random,362,YME1L1->HTRA2->TRAP1->DNAJC19->HSPD1->HSPA9->HSPE1->HSCB->AFG3L2->GRPEL2->DNAJA3->CLPP->CLPX->LONP1->SPG7
KIRC,0.6626478158584165,random,362,HSPD1->CLPX->LONP1->GRPEL2->TRAP1->HSPE1->HSCB->SPG7->HTRA2->DNAJC19->HSPA9->AFG3L2->DNAJA3->YME1L1->CLPP
KIRP,0.7158167211765869,random,362,HSPA9->HSPE1->LONP1->CLPX->SPG7->CLPP->AFG3L2->HSCB->YME1L1->GRPEL2->TRAP1->DNAJC19->HSPD1->DNAJA3->HTRA2
LIHC,0.603958460055604,random,362,YME1L1->TRAP1->GRPEL2->HSPE1->HSPD1->HTRA2->HSCB->HSPA9->AFG3L2->DNAJC19->DNAJA3->SPG7->CLPX->LONP1->CLPP
LUAD,0.5791159441038443,random,362,HSCB->HTRA2->DNAJA3->HSPA9->HSPD1->YME1L1->HSPE1->CLPP->CLPX->SPG7->DNAJC19->AFG3L2->LONP1->GRPEL2->TRAP1
LUSC,0.5593805664787731,random,362,TRAP1->HTRA2->CLPP->SPG7->DNAJC19->HSPE1->HSCB->LONP1->AFG3L2->HSPD1->YME1L1->HSPA9->CLPX->GRPEL2->DNAJA3
PRAD,0.6166596193390532,random,362,LONP1->SPG7->CLPX->TRAP1->YME1L1->HSPA9->HTRA2->HSPE1->AFG3L2->DNAJA3->GRPEL2->CLPP->HSCB->HSPD1->DNAJC19
STAD,0.5917823109092399,random,362,TRAP1->YME1L1->HSPA9->HTRA2->HSCB->DNAJC19->CLPP->HSPE1->GRPEL2->CLPX->AFG3L2->DNAJA3->LONP1->SPG7->HSPD1
THCA,0.7070111100203618,random,362,YME1L1->CLPP->GRPEL2->HSPA9->SPG7->CLPX->HTRA2->HSCB->DNAJA3->HSPE1->DNAJC19->AFG3L2->TRAP1->LONP1->HSPD1
UCEC,0.6013886402190698,random,362,TRAP1->DNAJA3->CLPP->GRPEL2->CLPX->HSPD1->LONP1->SPG7->HSCB->HSPA9->DNAJC19->HTRA2->YME1L1->AFG3L2->HSPE1
BRCA,0.5645091117212604,random,363,HSPD1->CLPP->HSCB->DNAJC19->LONP1->GRPEL2->AFG3L2->HTRA2->HSPE1->YME1L1->CLPX->DNAJA3->TRAP1->SPG7->HSPA9
COAD,0.6395414256830693,random,363,HSPD1->YME1L1->HSPA9->LONP1->HSCB->GRPEL2->CLPP->HTRA2->DNAJA3->DNAJC19->HSPE1->CLPX->AFG3L2->TRAP1->SPG7
HNSC,0.6008925913576375,random,363,HSPE1->GRPEL2->HSPA9->DNAJC19->HTRA2->DNAJA3->YME1L1->CLPP->CLPX->HSPD1->LONP1->SPG7->TRAP1->HSCB->AFG3L2
KIRC,0.6595222742777851,random,363,HSPA9->TRAP1->CLPX->CLPP->YME1L1->HSCB->SPG7->AFG3L2->HTRA2->HSPE1->GRPEL2->DNAJA3->LONP1->DNAJC19->HSPD1
KIRP,0.7250170569462833,random,363,TRAP1->LONP1->SPG7->HSPA9->CLPX->CLPP->AFG3L2->GRPEL2->HTRA2->DNAJC19->DNAJA3->HSPD1->HSCB->HSPE1->YME1L1
LIHC,0.6071316610409614,random,363,DNAJA3->HSCB->HTRA2->SPG7->GRPEL2->HSPD1->CLPP->CLPX->DNAJC19->LONP1->YME1L1->AFG3L2->HSPA9->TRAP1->HSPE1
LUAD,0.5704981137126599,random,363,HSCB->LONP1->HSPA9->SPG7->HSPE1->TRAP1->DNAJC19->HTRA2->AFG3L2->CLPP->CLPX->GRPEL2->HSPD1->DNAJA3->YME1L1
LUSC,0.5661626701540009,random,363,CLPP->DNAJA3->LONP1->GRPEL2->HSPA9->CLPX->HSPE1->HTRA2->HSPD1->HSCB->DNAJC19->SPG7->AFG3L2->YME1L1->TRAP1
PRAD,0.6286976974209258,random,363,AFG3L2->LONP1->HSCB->DNAJA3->HSPA9->DNAJC19->HTRA2->HSPE1->GRPEL2->CLPX->HSPD1->TRAP1->CLPP->YME1L1->SPG7
STAD,0.5994160099601513,random,363,GRPEL2->LONP1->TRAP1->DNAJC19->HSPA9->SPG7->HSCB->CLPP->CLPX->YME1L1->AFG3L2->HSPD1->HSPE1->HTRA2->DNAJA3
THCA,0.6849270555047513,random,363,DNAJA3->HTRA2->CLPX->DNAJC19->GRPEL2->TRAP1->HSPE1->SPG7->YME1L1->HSPD1->HSPA9->HSCB->CLPP->LONP1->AFG3L2
UCEC,0.588252069204223,random,363,HTRA2->HSPE1->CLPP->LONP1->GRPEL2->SPG7->HSCB->CLPX->DNAJA3->DNAJC19->YME1L1->TRAP1->HSPD1->AFG3L2->HSPA9
BRCA,0.5634481862555297,random,364,CLPX->HSPD1->TRAP1->DNAJC19->HSPA9->LONP1->HSPE1->SPG7->HTRA2->YME1L1->GRPEL2->HSCB->CLPP->DNAJA3->AFG3L2
COAD,0.6287468788705801,random,364,DNAJC19->SPG7->HSPE1->CLPX->HTRA2->TRAP1->HSPA9->CLPP->DNAJA3->AFG3L2->HSPD1->LONP1->HSCB->GRPEL2->YME1L1
HNSC,0.6186025470562606,random,364,YME1L1->GRPEL2->CLPP->AFG3L2->HSPA9->SPG7->LONP1->HTRA2->HSPD1->DNAJC19->HSCB->DNAJA3->HSPE1->TRAP1->CLPX
KIRC,0.6756436359502275,random,364,GRPEL2->HSPA9->LONP1->DNAJA3->AFG3L2->HSCB->HTRA2->SPG7->CLPX->TRAP1->YME1L1->HSPE1->DNAJC19->HSPD1->CLPP
KIRP,0.6909807786092592,random,364,HTRA2->SPG7->HSPD1->HSPA9->HSCB->YME1L1->TRAP1->GRPEL2->LONP1->HSPE1->CLPP->CLPX->DNAJA3->AFG3L2->DNAJC19
LIHC,0.6121598951266871,random,364,HSPA9->DNAJC19->DNAJA3->SPG7->LONP1->HSPD1->CLPP->TRAP1->YME1L1->HTRA2->AFG3L2->HSPE1->GRPEL2->CLPX->HSCB
LUAD,0.5692377359187673,random,364,CLPP->HSPA9->HTRA2->YME1L1->HSCB->DNAJC19->CLPX->DNAJA3->SPG7->HSPE1->GRPEL2->AFG3L2->LONP1->TRAP1->HSPD1
LUSC,0.5578220779943585,random,364,TRAP1->CLPX->YME1L1->AFG3L2->HSCB->CLPP->SPG7->DNAJA3->HSPA9->GRPEL2->HSPE1->HTRA2->LONP1->DNAJC19->HSPD1
PRAD,0.6176464802266396,random,364,SPG7->HSPE1->GRPEL2->DNAJA3->AFG3L2->HSPA9->YME1L1->HSPD1->LONP1->CLPP->TRAP1->CLPX->HTRA2->DNAJC19->HSCB
STAD,0.5847475448518017,random,364,LONP1->CLPX->HSPE1->SPG7->CLPP->AFG3L2->YME1L1->HSPD1->HSCB->HTRA2->GRPEL2->DNAJA3->TRAP1->DNAJC19->HSPA9
THCA,0.6837521844164538,random,364,AFG3L2->GRPEL2->YME1L1->CLPP->CLPX->DNAJC19->HSPA9->HTRA2->SPG7->LONP1->HSCB->TRAP1->HSPD1->HSPE1->DNAJA3
UCEC,0.6082826003971977,random,364,CLPP->AFG3L2->HSPD1->HTRA2->HSPE1->GRPEL2->HSPA9->LONP1->YME1L1->SPG7->TRAP1->DNAJA3->DNAJC19->CLPX->HSCB
BRCA,0.5706678359977857,random,365,AFG3L2->HSPA9->HSPD1->LONP1->DNAJC19->HTRA2->TRAP1->CLPX->CLPP->YME1L1->HSPE1->HSCB->DNAJA3->SPG7->GRPEL2
COAD,0.637256496337157,random,365,SPG7->CLPX->LONP1->HTRA2->GRPEL2->CLPP->HSPA9->YME1L1->DNAJC19->HSPD1->HSPE1->TRAP1->DNAJA3->HSCB->AFG3L2
HNSC,0.6073008072315738,random,365,CLPP->DNAJC19->LONP1->YME1L1->DNAJA3->GRPEL2->CLPX->HSPD1->HSPA9->HSCB->SPG7->HSPE1->TRAP1->HTRA2->AFG3L2
KIRC,0.6447989852456162,random,365,AFG3L2->HSCB->CLPP->YME1L1->CLPX->HSPA9->SPG7->HTRA2->DNAJA3->LONP1->DNAJC19->HSPD1->GRPEL2->HSPE1->TRAP1
KIRP,0.7016338185589903,random,365,HSPA9->HSCB->YME1L1->DNAJA3->SPG7->HTRA2->CLPP->HSPE1->CLPX->AFG3L2->TRAP1->HSPD1->DNAJC19->GRPEL2->LONP1
LIHC,0.5976287040176786,random,365,HTRA2->CLPX->SPG7->GRPEL2->YME1L1->HSPA9->HSPD1->CLPP->TRAP1->HSCB->DNAJC19->AFG3L2->HSPE1->LONP1->DNAJA3
LUAD,0.5670496152153143,random,365,GRPEL2->HSPE1->CLPP->DNAJC19->HSCB->CLPX->HTRA2->SPG7->LONP1->YME1L1->HSPA9->AFG3L2->DNAJA3->HSPD1->TRAP1
LUSC,0.5633868166392922,random,365,CLPX->HSPD1->DNAJC19->LONP1->HSPE1->AFG3L2->SPG7->CLPP->DNAJA3->GRPEL2->HSPA9->HSCB->TRAP1->YME1L1->HTRA2
PRAD,0.6166644439872789,random,365,HSPE1->LONP1->YME1L1->CLPX->DNAJC19->SPG7->AFG3L2->HSCB->DNAJA3->HSPA9->TRAP1->HSPD1->CLPP->GRPEL2->HTRA2
STAD,0.5955545893306302,random,365,YME1L1->CLPX->TRAP1->HTRA2->DNAJC19->AFG3L2->LONP1->HSCB->DNAJA3->HSPD1->HSPE1->CLPP->SPG7->GRPEL2->HSPA9
THCA,0.6899587781843205,random,365,TRAP1->HSPD1->CLPX->YME1L1->HTRA2->HSPA9->AFG3L2->HSPE1->DNAJA3->HSCB->CLPP->SPG7->DNAJC19->GRPEL2->LONP1
UCEC,0.6155130154378696,random,365,DNAJC19->GRPEL2->YME1L1->HSPA9->CLPP->HSPD1->HSPE1->CLPX->AFG3L2->HSCB->HTRA2->DNAJA3->SPG7->LONP1->TRAP1
BRCA,0.5557313243718328,random,366,CLPX->SPG7->HSPA9->CLPP->HSCB->AFG3L2->YME1L1->HSPD1->GRPEL2->TRAP1->DNAJA3->DNAJC19->HSPE1->HTRA2->LONP1
COAD,0.6176355216267132,random,366,SPG7->HSCB->AFG3L2->DNAJA3->LONP1->CLPP->DNAJC19->TRAP1->HSPA9->YME1L1->CLPX->GRPEL2->HSPE1->HTRA2->HSPD1
HNSC,0.5944409629136731,random,366,HSPD1->DNAJA3->AFG3L2->HSPA9->CLPX->YME1L1->SPG7->TRAP1->GRPEL2->HTRA2->DNAJC19->HSCB->LONP1->CLPP->HSPE1
KIRC,0.6531805012632396,random,366,DNAJA3->GRPEL2->HSPA9->SPG7->DNAJC19->CLPP->HSCB->HTRA2->HSPD1->TRAP1->HSPE1->LONP1->YME1L1->AFG3L2->CLPX
KIRP,0.7248337161574174,random,366,CLPX->DNAJA3->AFG3L2->HSCB->CLPP->HSPA9->HSPD1->HTRA2->YME1L1->LONP1->SPG7->GRPEL2->DNAJC19->TRAP1->HSPE1
LIHC,0.6096196434540155,random,366,HSCB->GRPEL2->HSPA9->DNAJC19->HSPD1->TRAP1->DNAJA3->YME1L1->CLPX->HTRA2->SPG7->LONP1->AFG3L2->HSPE1->CLPP
LUAD,0.575009926057305,random,366,GRPEL2->LONP1->HSPD1->DNAJC19->SPG7->HSPE1->HSPA9->HTRA2->AFG3L2->TRAP1->DNAJA3->HSCB->CLPP->CLPX->YME1L1
LUSC,0.5570177893886425,random,366,HSCB->AFG3L2->HSPE1->HSPD1->DNAJC19->HTRA2->SPG7->CLPP->YME1L1->GRPEL2->HSPA9->CLPX->TRAP1->LONP1->DNAJA3
PRAD,0.6129146047517349,random,366,YME1L1->AFG3L2->CLPP->TRAP1->HSCB->SPG7->GRPEL2->CLPX->HTRA2->DNAJC19->HSPA9->HSPE1->DNAJA3->LONP1->HSPD1
STAD,0.603342529354343,random,366,DNAJA3->AFG3L2->CLPP->DNAJC19->GRPEL2->SPG7->TRAP1->HSPD1->LONP1->HSPE1->HSCB->YME1L1->HSPA9->HTRA2->CLPX
THCA,0.6995097319804886,random,366,TRAP1->HSPE1->HTRA2->HSCB->YME1L1->DNAJA3->CLPP->CLPX->SPG7->DNAJC19->AFG3L2->HSPD1->LONP1->HSPA9->GRPEL2
UCEC,0.6094688328808541,random,366,CLPX->HSPE1->HSPD1->GRPEL2->LONP1->CLPP->HTRA2->DNAJA3->HSCB->AFG3L2->YME1L1->HSPA9->TRAP1->DNAJC19->SPG7
BRCA,0.5642360932815972,random,367,GRPEL2->HSCB->DNAJC19->HTRA2->DNAJA3->HSPA9->HSPD1->AFG3L2->YME1L1->SPG7->HSPE1->CLPX->LONP1->CLPP->TRAP1
